Animal,testnum,Box,File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,ROI_coordinates,ROI_location,ROI_transition,bin,range(f),light,dark,Distance_px,Distance_in
12,1,2,LD1_11_12_13_14_2022-12-02 13-16-43.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.6040111940298503, 106.58411069651741, 106.58411069651741, 1.5094838308457708], [1.5094838308457708, 106.58411069651741, 107.67863805970148, 2.0567475124378105]], 'ys': [[2.40883977900552, 2.011049723756901, 107.42541436464089, 107.8232044198895], [107.8232044198895, 107.42541436464089, 214.0331491712707, 214.0331491712707]]}",dark,FALSE,2,"(3600, 5400)",0.197667962,0.80566352,1289.346866,127.8107508
16,1,2,LD1_15_16_17_18_2022-12-02 13-56-02.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.6040111940298503, 106.58411069651741, 106.58411069651741, 1.5094838308457708], [1.5094838308457708, 106.58411069651741, 107.67863805970148, 2.0567475124378105]], 'ys': [[2.40883977900552, 2.011049723756901, 107.42541436464089, 107.8232044198895], [107.8232044198895, 107.42541436464089, 214.0331491712707, 214.0331491712707]]}",light,FALSE,2,"(3600, 5400)",0.294836202,0.709050527,2049.27686,203.1413121
3,1,3,LD1_01_02_03_04_2022-12-02 12-19-41.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0083165322580643, 102.05670362903226, 103.75025201612902, 1.5728326612903225], [1.5728326612903225, 103.75025201612902, 103.18573588709677, 1.5728326612903225]], 'ys': [[2.0088141025641053, 2.0088141025641053, 109.31650641025641, 108.12419871794872], [108.12419871794872, 109.31650641025641, 215.43189102564102, 215.43189102564102]]}",light,FALSE,2,"(3600, 5400)",0.004441977,0.99611327,591.0487348,58.94939445
7,1,3,LD1_05_06_07_08_2022-12-02 12-38-34.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0083165322580643, 102.05670362903226, 103.75025201612902, 1.5728326612903225], [1.5728326612903225, 103.75025201612902, 103.18573588709677, 1.5728326612903225]], 'ys': [[2.0088141025641053, 2.0088141025641053, 109.31650641025641, 108.12419871794872], [108.12419871794872, 109.31650641025641, 215.43189102564102, 215.43189102564102]]}",dark,FALSE,2,"(3600, 5400)",0.008883953,0.991116047,880.2698899,87.79542855
13,1,3,LD1_11_12_13_14_2022-12-02 13-16-43.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0083165322580643, 102.05670362903226, 103.75025201612902, 1.5728326612903225], [1.5728326612903225, 103.75025201612902, 103.18573588709677, 1.5728326612903225]], 'ys': [[2.0088141025641053, 2.0088141025641053, 109.31650641025641, 108.12419871794872], [108.12419871794872, 109.31650641025641, 215.43189102564102, 215.43189102564102]]}",light,FALSE,2,"(3600, 5400)",0.299278179,0.706829539,1311.198657,130.7749467
17,1,3,LD1_15_16_17_18_2022-12-02 13-56-02.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0083165322580643, 102.05670362903226, 103.75025201612902, 1.5728326612903225], [1.5728326612903225, 103.75025201612902, 103.18573588709677, 1.5728326612903225]], 'ys': [[2.0088141025641053, 2.0088141025641053, 109.31650641025641, 108.12419871794872], [108.12419871794872, 109.31650641025641, 215.43189102564102, 215.43189102564102]]}",dark,FALSE,2,"(3600, 5400)",0.15047196,0.875624653,1194.440186,119.1298137
4,1,4,LD1_01_02_03_04_2022-12-02 12-19-41.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0289062499999988, 100.02335069444445, 100.02335069444445, 1.0289062499999988], [1.0289062499999988, 100.02335069444445, 100.59557291666667, 1.0289062499999988]], 'ys': [[2.0066029143898074, 2.800774134790536, 109.61680327868854, 107.23428961748635], [107.23428961748635, 109.61680327868854, 216.43283242258653, 215.24157559198545]]}",light,FALSE,2,"(3600, 5400)",0.647973348,0.352026652,1076.835069,108.999678
8,1,4,LD1_05_06_07_08_2022-12-02 12-38-34.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0289062499999988, 100.02335069444445, 100.02335069444445, 1.0289062499999988], [1.0289062499999988, 100.02335069444445, 100.59557291666667, 1.0289062499999988]], 'ys': [[2.0066029143898074, 2.800774134790536, 109.61680327868854, 107.23428961748635], [107.23428961748635, 109.61680327868854, 216.43283242258653, 215.24157559198545]]}",light,FALSE,2,"(3600, 5400)",0.375902277,0.624652971,1081.508188,109.4727016
14,1,4,LD1_11_12_13_14_2022-12-02 13-16-43.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0289062499999988, 100.02335069444445, 100.02335069444445, 1.0289062499999988], [1.0289062499999988, 100.02335069444445, 100.59557291666667, 1.0289062499999988]], 'ys': [[2.0066029143898074, 2.800774134790536, 109.61680327868854, 107.23428961748635], [107.23428961748635, 109.61680327868854, 216.43283242258653, 215.24157559198545]]}",dark,FALSE,2,"(3600, 5400)",0.164908384,0.835091616,890.6695237,90.15558101
18,1,4,LD1_15_16_17_18_2022-12-02 13-56-02.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0289062499999988, 100.02335069444445, 100.02335069444445, 1.0289062499999988], [1.0289062499999988, 100.02335069444445, 100.59557291666667, 1.0289062499999988]], 'ys': [[2.0066029143898074, 2.800774134790536, 109.61680327868854, 107.23428961748635], [107.23428961748635, 109.61680327868854, 216.43283242258653, 215.24157559198545]]}",dark,FALSE,2,"(3600, 5400)",0.178789561,0.823431427,846.1174514,85.64591961
1,1,1,LD1_01_02_03_04_2022-12-02 12-19-41.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.1035970052083353, 103.53068033854167, 102.41609700520834, 1.5463053385416685], [1.5463053385416685, 102.41609700520834, 104.645263671875, 2.1035970052083353]], 'ys': [[0.4198895027624259, 2.011049723756901, 107.42541436464089, 107.42541436464089], [107.42541436464089, 107.42541436464089, 214.0331491712707, 214.82872928176795]]}",dark,FALSE,3,"(5400, 7200)",0.461965575,0.540255414,1092.663677,108.3313329
5,1,1,LD1_05_06_07_08_2022-12-02 12-38-34.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.1035970052083353, 103.53068033854167, 102.41609700520834, 1.5463053385416685], [1.5463053385416685, 102.41609700520834, 104.645263671875, 2.1035970052083353]], 'ys': [[0.4198895027624259, 2.011049723756901, 107.42541436464089, 107.42541436464089], [107.42541436464089, 107.42541436464089, 214.0331491712707, 214.82872928176795]]}",light,FALSE,3,"(5400, 7200)",0.054969461,0.945030539,452.5865165,44.87135576
9,1,1,LD1_09_10_2022-12-02 12-58-03.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.1035970052083353, 103.53068033854167, 102.41609700520834, 1.5463053385416685], [1.5463053385416685, 102.41609700520834, 104.645263671875, 2.1035970052083353]], 'ys': [[0.4198895027624259, 2.011049723756901, 107.42541436464089, 107.42541436464089], [107.42541436464089, 107.42541436464089, 214.0331491712707, 214.82872928176795]]}",light,FALSE,3,"(5400, 7200)",0,1,667.1403982,66.14314183
11,1,1,LD1_11_12_13_14_2022-12-02 13-16-43.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.1035970052083353, 103.53068033854167, 102.41609700520834, 1.5463053385416685], [1.5463053385416685, 102.41609700520834, 104.645263671875, 2.1035970052083353]], 'ys': [[0.4198895027624259, 2.011049723756901, 107.42541436464089, 107.42541436464089], [107.42541436464089, 107.42541436464089, 214.0331491712707, 214.82872928176795]]}",dark,FALSE,3,"(5400, 7200)",0.712937257,0.288728484,951.0107365,94.28725677
15,1,1,LD1_15_16_17_18_2022-12-02 13-56-02.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.1035970052083353, 103.53068033854167, 102.41609700520834, 1.5463053385416685], [1.5463053385416685, 102.41609700520834, 104.645263671875, 2.1035970052083353]], 'ys': [[0.4198895027624259, 2.011049723756901, 107.42541436464089, 107.42541436464089], [107.42541436464089, 107.42541436464089, 214.0331491712707, 214.82872928176795]]}",light,FALSE,3,"(5400, 7200)",0,1,545.8766005,54.12053221
2,1,2,LD1_01_02_03_04_2022-12-02 12-19-41.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.6040111940298503, 106.58411069651741, 106.58411069651741, 1.5094838308457708], [1.5094838308457708, 106.58411069651741, 107.67863805970148, 2.0567475124378105]], 'ys': [[2.40883977900552, 2.011049723756901, 107.42541436464089, 107.8232044198895], [107.8232044198895, 107.42541436464089, 214.0331491712707, 214.0331491712707]]}",light,FALSE,3,"(5400, 7200)",0.213770128,0.787340366,851.0799759,84.36610317
6,1,2,LD1_05_06_07_08_2022-12-02 12-38-34.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.6040111940298503, 106.58411069651741, 106.58411069651741, 1.5094838308457708], [1.5094838308457708, 106.58411069651741, 107.67863805970148, 2.0567475124378105]], 'ys': [[2.40883977900552, 2.011049723756901, 107.42541436464089, 107.8232044198895], [107.8232044198895, 107.42541436464089, 214.0331491712707, 214.0331491712707]]}",dark,FALSE,3,"(5400, 7200)",0.516935036,0.485841199,1275.621973,126.4502256
10,1,2,LD1_09_10_2022-12-02 12-58-03.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.6040111940298503, 106.58411069651741, 106.58411069651741, 1.5094838308457708], [1.5094838308457708, 106.58411069651741, 107.67863805970148, 2.0567475124378105]], 'ys': [[2.40883977900552, 2.011049723756901, 107.42541436464089, 107.8232044198895], [107.8232044198895, 107.42541436464089, 214.0331491712707, 214.0331491712707]]}",light,FALSE,3,"(5400, 7200)",0.041643531,0.958911716,712.0326806,70.58258247
12,1,2,LD1_11_12_13_14_2022-12-02 13-16-43.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.6040111940298503, 106.58411069651741, 106.58411069651741, 1.5094838308457708], [1.5094838308457708, 106.58411069651741, 107.67863805970148, 2.0567475124378105]], 'ys': [[2.40883977900552, 2.011049723756901, 107.42541436464089, 107.8232044198895], [107.8232044198895, 107.42541436464089, 214.0331491712707, 214.0331491712707]]}",dark,FALSE,3,"(5400, 7200)",0.167129373,0.833981122,965.0292664,95.66170156
16,1,2,LD1_15_16_17_18_2022-12-02 13-56-02.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.6040111940298503, 106.58411069651741, 106.58411069651741, 1.5094838308457708], [1.5094838308457708, 106.58411069651741, 107.67863805970148, 2.0567475124378105]], 'ys': [[2.40883977900552, 2.011049723756901, 107.42541436464089, 107.8232044198895], [107.8232044198895, 107.42541436464089, 214.0331491712707, 214.0331491712707]]}",light,FALSE,3,"(5400, 7200)",0.333703498,0.666851749,1809.948349,179.4170859
3,1,3,LD1_01_02_03_04_2022-12-02 12-19-41.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0083165322580643, 102.05670362903226, 103.75025201612902, 1.5728326612903225], [1.5728326612903225, 103.75025201612902, 103.18573588709677, 1.5728326612903225]], 'ys': [[2.0088141025641053, 2.0088141025641053, 109.31650641025641, 108.12419871794872], [108.12419871794872, 109.31650641025641, 215.43189102564102, 215.43189102564102]]}",light,FALSE,3,"(5400, 7200)",0.049416991,0.955024986,722.0776535,72.01781835
7,1,3,LD1_05_06_07_08_2022-12-02 12-38-34.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0083165322580643, 102.05670362903226, 103.75025201612902, 1.5728326612903225], [1.5728326612903225, 103.75025201612902, 103.18573588709677, 1.5728326612903225]], 'ys': [[2.0088141025641053, 2.0088141025641053, 109.31650641025641, 108.12419871794872], [108.12419871794872, 109.31650641025641, 215.43189102564102, 215.43189102564102]]}",dark,FALSE,3,"(5400, 7200)",0.517490283,0.484175458,1136.55693,113.3567146
13,1,3,LD1_11_12_13_14_2022-12-02 13-16-43.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0083165322580643, 102.05670362903226, 103.75025201612902, 1.5728326612903225], [1.5728326612903225, 103.75025201612902, 103.18573588709677, 1.5728326612903225]], 'ys': [[2.0088141025641053, 2.0088141025641053, 109.31650641025641, 108.12419871794872], [108.12419871794872, 109.31650641025641, 215.43189102564102, 215.43189102564102]]}",light,FALSE,3,"(5400, 7200)",0.077734592,0.922265408,1195.362198,119.2217724
17,1,3,LD1_15_16_17_18_2022-12-02 13-56-02.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0083165322580643, 102.05670362903226, 103.75025201612902, 1.5728326612903225], [1.5728326612903225, 103.75025201612902, 103.18573588709677, 1.5728326612903225]], 'ys': [[2.0088141025641053, 2.0088141025641053, 109.31650641025641, 108.12419871794872], [108.12419871794872, 109.31650641025641, 215.43189102564102, 215.43189102564102]]}",dark,FALSE,3,"(5400, 7200)",0.149916713,0.850083287,953.102973,95.05957766
4,1,4,LD1_01_02_03_04_2022-12-02 12-19-41.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0289062499999988, 100.02335069444445, 100.02335069444445, 1.0289062499999988], [1.0289062499999988, 100.02335069444445, 100.59557291666667, 1.0289062499999988]], 'ys': [[2.0066029143898074, 2.800774134790536, 109.61680327868854, 107.23428961748635], [107.23428961748635, 109.61680327868854, 216.43283242258653, 215.24157559198545]]}",light,FALSE,3,"(5400, 7200)",0.419766796,0.581343698,1370.939341,138.7695767
8,1,4,LD1_05_06_07_08_2022-12-02 12-38-34.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0289062499999988, 100.02335069444445, 100.02335069444445, 1.0289062499999988], [1.0289062499999988, 100.02335069444445, 100.59557291666667, 1.0289062499999988]], 'ys': [[2.0066029143898074, 2.800774134790536, 109.61680327868854, 107.23428961748635], [107.23428961748635, 109.61680327868854, 216.43283242258653, 215.24157559198545]]}",light,FALSE,3,"(5400, 7200)",0.346474181,0.653525819,928.9595646,94.03138544
14,1,4,LD1_11_12_13_14_2022-12-02 13-16-43.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0289062499999988, 100.02335069444445, 100.02335069444445, 1.0289062499999988], [1.0289062499999988, 100.02335069444445, 100.59557291666667, 1.0289062499999988]], 'ys': [[2.0066029143898074, 2.800774134790536, 109.61680327868854, 107.23428961748635], [107.23428961748635, 109.61680327868854, 216.43283242258653, 215.24157559198545]]}",dark,FALSE,3,"(5400, 7200)",0.225430316,0.774569684,1001.877945,101.4123486
18,1,4,LD1_15_16_17_18_2022-12-02 13-56-02.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0289062499999988, 100.02335069444445, 100.02335069444445, 1.0289062499999988], [1.0289062499999988, 100.02335069444445, 100.59557291666667, 1.0289062499999988]], 'ys': [[2.0066029143898074, 2.800774134790536, 109.61680327868854, 107.23428961748635], [107.23428961748635, 109.61680327868854, 216.43283242258653, 215.24157559198545]]}",dark,FALSE,3,"(5400, 7200)",0,1,640.2471543,64.80726313
1,1,1,LD1_01_02_03_04_2022-12-02 12-19-41.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.1035970052083353, 103.53068033854167, 102.41609700520834, 1.5463053385416685], [1.5463053385416685, 102.41609700520834, 104.645263671875, 2.1035970052083353]], 'ys': [[0.4198895027624259, 2.011049723756901, 107.42541436464089, 107.42541436464089], [107.42541436464089, 107.42541436464089, 214.0331491712707, 214.82872928176795]]}",dark,FALSE,4,"(7200, 9000)",0.11,0.890555556,1128.475773,111.8818966
5,1,1,LD1_05_06_07_08_2022-12-02 12-38-34.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.1035970052083353, 103.53068033854167, 102.41609700520834, 1.5463053385416685], [1.5463053385416685, 102.41609700520834, 104.645263671875, 2.1035970052083353]], 'ys': [[0.4198895027624259, 2.011049723756901, 107.42541436464089, 107.42541436464089], [107.42541436464089, 107.42541436464089, 214.0331491712707, 214.82872928176795]]}",light,FALSE,4,"(7200, 9000)",0.095555556,0.905555556,946.8073031,93.87051047
9,1,1,LD1_09_10_2022-12-02 12-58-03.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.1035970052083353, 103.53068033854167, 102.41609700520834, 1.5463053385416685], [1.5463053385416685, 102.41609700520834, 104.645263671875, 2.1035970052083353]], 'ys': [[0.4198895027624259, 2.011049723756901, 107.42541436464089, 107.42541436464089], [107.42541436464089, 107.42541436464089, 214.0331491712707, 214.82872928176795]]}",light,FALSE,4,"(7200, 9000)",0.31,0.69,1046.993883,103.8034349
11,1,1,LD1_11_12_13_14_2022-12-02 13-16-43.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.1035970052083353, 103.53068033854167, 102.41609700520834, 1.5463053385416685], [1.5463053385416685, 102.41609700520834, 104.645263671875, 2.1035970052083353]], 'ys': [[0.4198895027624259, 2.011049723756901, 107.42541436464089, 107.42541436464089], [107.42541436464089, 107.42541436464089, 214.0331491712707, 214.82872928176795]]}",dark,FALSE,4,"(7200, 9000)",0.8,0.200555556,1031.099458,102.2275939
15,1,1,LD1_15_16_17_18_2022-12-02 13-56-02.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.1035970052083353, 103.53068033854167, 102.41609700520834, 1.5463053385416685], [1.5463053385416685, 102.41609700520834, 104.645263671875, 2.1035970052083353]], 'ys': [[0.4198895027624259, 2.011049723756901, 107.42541436464089, 107.42541436464089], [107.42541436464089, 107.42541436464089, 214.0331491712707, 214.82872928176795]]}",light,FALSE,4,"(7200, 9000)",0.24,0.760555556,1453.306154,144.0869647
2,1,2,LD1_01_02_03_04_2022-12-02 12-19-41.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.6040111940298503, 106.58411069651741, 106.58411069651741, 1.5094838308457708], [1.5094838308457708, 106.58411069651741, 107.67863805970148, 2.0567475124378105]], 'ys': [[2.40883977900552, 2.011049723756901, 107.42541436464089, 107.8232044198895], [107.8232044198895, 107.42541436464089, 214.0331491712707, 214.0331491712707]]}",light,FALSE,4,"(7200, 9000)",0.321111111,0.687777778,1398.823999,138.6630319
6,1,2,LD1_05_06_07_08_2022-12-02 12-38-34.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.6040111940298503, 106.58411069651741, 106.58411069651741, 1.5094838308457708], [1.5094838308457708, 106.58411069651741, 107.67863805970148, 2.0567475124378105]], 'ys': [[2.40883977900552, 2.011049723756901, 107.42541436464089, 107.8232044198895], [107.8232044198895, 107.42541436464089, 214.0331491712707, 214.0331491712707]]}",dark,FALSE,4,"(7200, 9000)",0.078888889,0.930555556,930.0252805,92.19181626
10,1,2,LD1_09_10_2022-12-02 12-58-03.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.6040111940298503, 106.58411069651741, 106.58411069651741, 1.5094838308457708], [1.5094838308457708, 106.58411069651741, 107.67863805970148, 2.0567475124378105]], 'ys': [[2.40883977900552, 2.011049723756901, 107.42541436464089, 107.8232044198895], [107.8232044198895, 107.42541436464089, 214.0331491712707, 214.0331491712707]]}",light,FALSE,4,"(7200, 9000)",0.156111111,0.843888889,724.6691932,71.83521837
12,1,2,LD1_11_12_13_14_2022-12-02 13-16-43.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.6040111940298503, 106.58411069651741, 106.58411069651741, 1.5094838308457708], [1.5094838308457708, 106.58411069651741, 107.67863805970148, 2.0567475124378105]], 'ys': [[2.40883977900552, 2.011049723756901, 107.42541436464089, 107.8232044198895], [107.8232044198895, 107.42541436464089, 214.0331491712707, 214.0331491712707]]}",dark,FALSE,4,"(7200, 9000)",0.081666667,0.923333333,1007.075499,99.82967269
16,1,2,LD1_15_16_17_18_2022-12-02 13-56-02.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.6040111940298503, 106.58411069651741, 106.58411069651741, 1.5094838308457708], [1.5094838308457708, 106.58411069651741, 107.67863805970148, 2.0567475124378105]], 'ys': [[2.40883977900552, 2.011049723756901, 107.42541436464089, 107.8232044198895], [107.8232044198895, 107.42541436464089, 214.0331491712707, 214.0331491712707]]}",light,FALSE,4,"(7200, 9000)",0.467777778,0.535,1677.555727,166.2932316
3,1,3,LD1_01_02_03_04_2022-12-02 12-19-41.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0083165322580643, 102.05670362903226, 103.75025201612902, 1.5728326612903225], [1.5728326612903225, 103.75025201612902, 103.18573588709677, 1.5728326612903225]], 'ys': [[2.0088141025641053, 2.0088141025641053, 109.31650641025641, 108.12419871794872], [108.12419871794872, 109.31650641025641, 215.43189102564102, 215.43189102564102]]}",light,FALSE,4,"(7200, 9000)",0.001111111,1,920.6578069,91.82359596
7,1,3,LD1_05_06_07_08_2022-12-02 12-38-34.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0083165322580643, 102.05670362903226, 103.75025201612902, 1.5728326612903225], [1.5728326612903225, 103.75025201612902, 103.18573588709677, 1.5728326612903225]], 'ys': [[2.0088141025641053, 2.0088141025641053, 109.31650641025641, 108.12419871794872], [108.12419871794872, 109.31650641025641, 215.43189102564102, 215.43189102564102]]}",dark,FALSE,4,"(7200, 9000)",0,1,410.5931834,40.95130926
13,1,3,LD1_11_12_13_14_2022-12-02 13-16-43.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0083165322580643, 102.05670362903226, 103.75025201612902, 1.5728326612903225], [1.5728326612903225, 103.75025201612902, 103.18573588709677, 1.5728326612903225]], 'ys': [[2.0088141025641053, 2.0088141025641053, 109.31650641025641, 108.12419871794872], [108.12419871794872, 109.31650641025641, 215.43189102564102, 215.43189102564102]]}",light,FALSE,4,"(7200, 9000)",0.232777778,0.768333333,984.0934958,98.15047769
17,1,3,LD1_15_16_17_18_2022-12-02 13-56-02.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0083165322580643, 102.05670362903226, 103.75025201612902, 1.5728326612903225], [1.5728326612903225, 103.75025201612902, 103.18573588709677, 1.5728326612903225]], 'ys': [[2.0088141025641053, 2.0088141025641053, 109.31650641025641, 108.12419871794872], [108.12419871794872, 109.31650641025641, 215.43189102564102, 215.43189102564102]]}",dark,FALSE,4,"(7200, 9000)",0.371111111,0.628888889,1009.055566,100.6401183
4,1,4,LD1_01_02_03_04_2022-12-02 12-19-41.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0289062499999988, 100.02335069444445, 100.02335069444445, 1.0289062499999988], [1.0289062499999988, 100.02335069444445, 100.59557291666667, 1.0289062499999988]], 'ys': [[2.0066029143898074, 2.800774134790536, 109.61680327868854, 107.23428961748635], [107.23428961748635, 109.61680327868854, 216.43283242258653, 215.24157559198545]]}",light,FALSE,4,"(7200, 9000)",0.467777778,0.533333333,1214.348901,122.9191387
8,1,4,LD1_05_06_07_08_2022-12-02 12-38-34.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0289062499999988, 100.02335069444445, 100.02335069444445, 1.0289062499999988], [1.0289062499999988, 100.02335069444445, 100.59557291666667, 1.0289062499999988]], 'ys': [[2.0066029143898074, 2.800774134790536, 109.61680327868854, 107.23428961748635], [107.23428961748635, 109.61680327868854, 216.43283242258653, 215.24157559198545]]}",light,FALSE,4,"(7200, 9000)",0.537222222,0.466666667,1099.844521,111.3287467
14,1,4,LD1_11_12_13_14_2022-12-02 13-16-43.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0289062499999988, 100.02335069444445, 100.02335069444445, 1.0289062499999988], [1.0289062499999988, 100.02335069444445, 100.59557291666667, 1.0289062499999988]], 'ys': [[2.0066029143898074, 2.800774134790536, 109.61680327868854, 107.23428961748635], [107.23428961748635, 109.61680327868854, 216.43283242258653, 215.24157559198545]]}",dark,FALSE,4,"(7200, 9000)",0.445,0.556666667,1134.055771,114.7916868
