Animal,testnum,Box,File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,ROI_coordinates,ROI_location,ROI_transition,bin,range(f),light,dark,Distance_px,Distance_in
12,2,2,LD2_11_12_13_14_2022-12-09 15-53-53.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9622201492537311, 106.58411069651741, 106.03684701492537, 0.4149564676616913], [0.4149564676616913, 106.03684701492537, 107.67863805970148, 2.0567475124378105]], 'ys': [[1.2154696132596634, 0.8176795580110447, 108.22099447513811, 108.61878453038673], [108.61878453038673, 108.22099447513811, 214.0331491712707, 214.0331491712707]]}",light,FALSE,2,"(3600, 5400)",0.31038312,0.692393115,937.4441716,92.93933021
16,2,2,LD2_15_16_17_18_2022-12-09 16-09-00.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9622201492537311, 106.58411069651741, 106.03684701492537, 0.4149564676616913], [0.4149564676616913, 106.03684701492537, 107.67863805970148, 2.0567475124378105]], 'ys': [[1.2154696132596634, 0.8176795580110447, 108.22099447513811, 108.61878453038673], [108.61878453038673, 108.22099447513811, 214.0331491712707, 214.0331491712707]]}",light,FALSE,2,"(3600, 5400)",0.235980011,0.76568573,1342.140132,133.0613691
3,2,3,LD2_01_02_03_04_2022-12-09 15-05-32.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0397245762711866, 100.73463983050847, 100.73463983050847, 1.0397245762711866], [1.0397245762711866, 100.73463983050847, 99.00582627118644, 0.4634533898305087]], 'ys': [[1.611378205128208, 3.598557692307695, 110.5088141025641, 109.31650641025641], [109.31650641025641, 110.5088141025641, 215.43189102564102, 215.43189102564102]]}",dark,FALSE,2,"(3600, 5400)",0.191004997,0.810660744,824.4112693,82.47824214
7,2,3,LD2_05_06_07_08_2022-12-09 15-17-14.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0397245762711866, 100.73463983050847, 100.73463983050847, 1.0397245762711866], [1.0397245762711866, 100.73463983050847, 99.00582627118644, 0.4634533898305087]], 'ys': [[1.611378205128208, 3.598557692307695, 110.5088141025641, 109.31650641025641], [109.31650641025641, 110.5088141025641, 215.43189102564102, 215.43189102564102]]}",dark,FALSE,2,"(3600, 5400)",0.305385897,0.699611327,1025.658808,102.6120563
13,2,3,LD2_11_12_13_14_2022-12-09 15-53-53.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0397245762711866, 100.73463983050847, 100.73463983050847, 1.0397245762711866], [1.0397245762711866, 100.73463983050847, 99.00582627118644, 0.4634533898305087]], 'ys': [[1.611378205128208, 3.598557692307695, 110.5088141025641, 109.31650641025641], [109.31650641025641, 110.5088141025641, 215.43189102564102, 215.43189102564102]]}",dark,FALSE,2,"(3600, 5400)",0.164353137,0.846196557,1120.245592,112.074993
17,2,3,LD2_15_16_17_18_2022-12-09 16-09-00.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0397245762711866, 100.73463983050847, 100.73463983050847, 1.0397245762711866], [1.0397245762711866, 100.73463983050847, 99.00582627118644, 0.4634533898305087]], 'ys': [[1.611378205128208, 3.598557692307695, 110.5088141025641, 109.31650641025641], [109.31650641025641, 110.5088141025641, 215.43189102564102, 215.43189102564102]]}",light,FALSE,2,"(3600, 5400)",0.449750139,0.551915602,1161.390242,116.1913103
4,2,4,LD2_01_02_03_04_2022-12-09 15-05-32.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.6810515873015883, 104.19427910052912, 104.19427910052912, 0.9985119047619057], [0.9985119047619057, 104.19427910052912, 103.63343253968254, 1.5593584656084665]], 'ys': [[1.217013888888912, 1.61516203703706, 108.71701388888891, 107.12442129629632], [107.12442129629632, 108.71701388888891, 214.22627314814818, 212.63368055555557]]}",dark,FALSE,2,"(3600, 5400)",0.648528595,0.359244864,1171.402407,118.0187427
8,2,4,LD2_05_06_07_08_2022-12-09 15-17-14.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.6810515873015883, 104.19427910052912, 104.19427910052912, 0.9985119047619057], [0.9985119047619057, 104.19427910052912, 103.63343253968254, 1.5593584656084665]], 'ys': [[1.217013888888912, 1.61516203703706, 108.71701388888891, 107.12442129629632], [107.12442129629632, 108.71701388888891, 214.22627314814818, 212.63368055555557]]}",light,FALSE,2,"(3600, 5400)",0.703498057,0.29705719,1039.797481,104.759552
14,2,4,LD2_11_12_13_14_2022-12-09 15-53-53.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.6810515873015883, 104.19427910052912, 104.19427910052912, 0.9985119047619057], [0.9985119047619057, 104.19427910052912, 103.63343253968254, 1.5593584656084665]], 'ys': [[1.217013888888912, 1.61516203703706, 108.71701388888891, 107.12442129629632], [107.12442129629632, 108.71701388888891, 214.22627314814818, 212.63368055555557]]}",dark,FALSE,2,"(3600, 5400)",0.289838978,0.711271516,904.1621067,91.09429381
18,2,4,LD2_15_16_17_18_2022-12-09 16-09-00.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.6810515873015883, 104.19427910052912, 104.19427910052912, 0.9985119047619057], [0.9985119047619057, 104.19427910052912, 103.63343253968254, 1.5593584656084665]], 'ys': [[1.217013888888912, 1.61516203703706, 108.71701388888891, 107.12442129629632], [107.12442129629632, 108.71701388888891, 214.22627314814818, 212.63368055555557]]}",dark,FALSE,2,"(3600, 5400)",0.199888951,0.801776791,905.4171992,91.22074433
1,2,1,LD2_01_02_03_04_2022-12-09 15-05-32.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9798076923076918, 105.65673076923078, 105.65673076923078, 1.5336538461538456], [1.5336538461538456, 105.65673076923078, 105.65673076923078, 0.9798076923076918]], 'ys': [[1.217013888888912, 0.8188657407407639, 107.12442129629632, 107.12442129629632], [107.12442129629632, 107.12442129629632, 213.03182870370372, 213.03182870370372]]}",light,FALSE,3,"(5400, 7200)",0.046640755,0.953359245,745.2893848,74.8757066
5,2,1,LD2_05_06_07_08_2022-12-09 15-17-14.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9798076923076918, 105.65673076923078, 105.65673076923078, 1.5336538461538456], [1.5336538461538456, 105.65673076923078, 105.65673076923078, 0.9798076923076918]], 'ys': [[1.217013888888912, 0.8188657407407639, 107.12442129629632, 107.12442129629632], [107.12442129629632, 107.12442129629632, 213.03182870370372, 213.03182870370372]]}",light,FALSE,3,"(5400, 7200)",0.78289839,0.220433093,1029.068314,103.3856361
9,2,1,LD2_09_10_2022-12-09 15-35-16.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9798076923076918, 105.65673076923078, 105.65673076923078, 1.5336538461538456], [1.5336538461538456, 105.65673076923078, 105.65673076923078, 0.9798076923076918]], 'ys': [[1.217013888888912, 0.8188657407407639, 107.12442129629632, 107.12442129629632], [107.12442129629632, 107.12442129629632, 213.03182870370372, 213.03182870370372]]}",dark,FALSE,3,"(5400, 7200)",0.436424209,0.577456968,1183.443507,118.8949831
11,2,1,LD2_11_12_13_14_2022-12-09 15-53-53.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9798076923076918, 105.65673076923078, 105.65673076923078, 1.5336538461538456], [1.5336538461538456, 105.65673076923078, 105.65673076923078, 0.9798076923076918]], 'ys': [[1.217013888888912, 0.8188657407407639, 107.12442129629632, 107.12442129629632], [107.12442129629632, 107.12442129629632, 213.03182870370372, 213.03182870370372]]}",light,FALSE,3,"(5400, 7200)",0.56191005,0.440866185,1274.894301,128.0826127
15,2,1,LD2_15_16_17_18_2022-12-09 16-09-00.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9798076923076918, 105.65673076923078, 105.65673076923078, 1.5336538461538456], [1.5336538461538456, 105.65673076923078, 105.65673076923078, 0.9798076923076918]], 'ys': [[1.217013888888912, 0.8188657407407639, 107.12442129629632, 107.12442129629632], [107.12442129629632, 107.12442129629632, 213.03182870370372, 213.03182870370372]]}",dark,FALSE,3,"(5400, 7200)",0.455857857,0.547473626,1147.028105,115.2364996
2,2,2,LD2_01_02_03_04_2022-12-09 15-05-32.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9622201492537311, 106.58411069651741, 106.03684701492537, 0.4149564676616913], [0.4149564676616913, 106.03684701492537, 107.67863805970148, 2.0567475124378105]], 'ys': [[1.2154696132596634, 0.8176795580110447, 108.22099447513811, 108.61878453038673], [108.61878453038673, 108.22099447513811, 214.0331491712707, 214.0331491712707]]}",dark,FALSE,3,"(5400, 7200)",0.113825652,0.886174348,798.5011131,79.16435013
6,2,2,LD2_05_06_07_08_2022-12-09 15-17-14.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9622201492537311, 106.58411069651741, 106.03684701492537, 0.4149564676616913], [0.4149564676616913, 106.03684701492537, 107.67863805970148, 2.0567475124378105]], 'ys': [[1.2154696132596634, 0.8176795580110447, 108.22099447513811, 108.61878453038673], [108.61878453038673, 108.22099447513811, 214.0331491712707, 214.0331491712707]]}",light,FALSE,3,"(5400, 7200)",0.019988895,0.998889506,533.6864255,52.91030701
10,2,2,LD2_09_10_2022-12-09 15-35-16.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9622201492537311, 106.58411069651741, 106.03684701492537, 0.4149564676616913], [0.4149564676616913, 106.03684701492537, 107.67863805970148, 2.0567475124378105]], 'ys': [[1.2154696132596634, 0.8176795580110447, 108.22099447513811, 108.61878453038673], [108.61878453038673, 108.22099447513811, 214.0331491712707, 214.0331491712707]]}",light,FALSE,3,"(5400, 7200)",0.755136036,0.247084953,1065.855999,105.6702316
12,2,2,LD2_11_12_13_14_2022-12-09 15-53-53.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9622201492537311, 106.58411069651741, 106.03684701492537, 0.4149564676616913], [0.4149564676616913, 106.03684701492537, 107.67863805970148, 2.0567475124378105]], 'ys': [[1.2154696132596634, 0.8176795580110447, 108.22099447513811, 108.61878453038673], [108.61878453038673, 108.22099447513811, 214.0331491712707, 214.0331491712707]]}",light,FALSE,3,"(5400, 7200)",0.338700722,0.662409772,809.4757522,80.2523889
16,2,2,LD2_15_16_17_18_2022-12-09 16-09-00.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9622201492537311, 106.58411069651741, 106.03684701492537, 0.4149564676616913], [0.4149564676616913, 106.03684701492537, 107.67863805970148, 2.0567475124378105]], 'ys': [[1.2154696132596634, 0.8176795580110447, 108.22099447513811, 108.61878453038673], [108.61878453038673, 108.22099447513811, 214.0331491712707, 214.0331491712707]]}",light,FALSE,3,"(5400, 7200)",0.710161022,0.289838978,1270.654323,125.974181
3,2,3,LD2_01_02_03_04_2022-12-09 15-05-32.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0397245762711866, 100.73463983050847, 100.73463983050847, 1.0397245762711866], [1.0397245762711866, 100.73463983050847, 99.00582627118644, 0.4634533898305087]], 'ys': [[1.611378205128208, 3.598557692307695, 110.5088141025641, 109.31650641025641], [109.31650641025641, 110.5088141025641, 215.43189102564102, 215.43189102564102]]}",dark,FALSE,3,"(5400, 7200)",0.348695169,0.652415325,928.9238167,92.93420206
7,2,3,LD2_05_06_07_08_2022-12-09 15-17-14.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0397245762711866, 100.73463983050847, 100.73463983050847, 1.0397245762711866], [1.0397245762711866, 100.73463983050847, 99.00582627118644, 0.4634533898305087]], 'ys': [[1.611378205128208, 3.598557692307695, 110.5088141025641, 109.31650641025641], [109.31650641025641, 110.5088141025641, 215.43189102564102, 215.43189102564102]]}",dark,FALSE,3,"(5400, 7200)",0.074403109,0.926152138,1100.916382,110.1412018
13,2,3,LD2_11_12_13_14_2022-12-09 15-53-53.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0397245762711866, 100.73463983050847, 100.73463983050847, 1.0397245762711866], [1.0397245762711866, 100.73463983050847, 99.00582627118644, 0.4634533898305087]], 'ys': [[1.611378205128208, 3.598557692307695, 110.5088141025641, 109.31650641025641], [109.31650641025641, 110.5088141025641, 215.43189102564102, 215.43189102564102]]}",dark,FALSE,3,"(5400, 7200)",0.275402554,0.726818434,1067.80558,106.8286309
17,2,3,LD2_15_16_17_18_2022-12-09 16-09-00.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0397245762711866, 100.73463983050847, 100.73463983050847, 1.0397245762711866], [1.0397245762711866, 100.73463983050847, 99.00582627118644, 0.4634533898305087]], 'ys': [[1.611378205128208, 3.598557692307695, 110.5088141025641, 109.31650641025641], [109.31650641025641, 110.5088141025641, 215.43189102564102, 215.43189102564102]]}",light,FALSE,3,"(5400, 7200)",0.786785119,0.263187118,1103.940512,110.4437509
4,2,4,LD2_01_02_03_04_2022-12-09 15-05-32.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.6810515873015883, 104.19427910052912, 104.19427910052912, 0.9985119047619057], [0.9985119047619057, 104.19427910052912, 103.63343253968254, 1.5593584656084665]], 'ys': [[1.217013888888912, 1.61516203703706, 108.71701388888891, 107.12442129629632], [107.12442129629632, 108.71701388888891, 214.22627314814818, 212.63368055555557]]}",dark,FALSE,3,"(5400, 7200)",0.67240422,0.332037757,1277.386099,128.6965952
8,2,4,LD2_05_06_07_08_2022-12-09 15-17-14.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.6810515873015883, 104.19427910052912, 104.19427910052912, 0.9985119047619057], [0.9985119047619057, 104.19427910052912, 103.63343253968254, 1.5593584656084665]], 'ys': [[1.217013888888912, 1.61516203703706, 108.71701388888891, 107.12442129629632], [107.12442129629632, 108.71701388888891, 214.22627314814818, 212.63368055555557]]}",light,FALSE,3,"(5400, 7200)",0.611327041,0.395335924,1322.039803,133.1954539
14,2,4,LD2_11_12_13_14_2022-12-09 15-53-53.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.6810515873015883, 104.19427910052912, 104.19427910052912, 0.9985119047619057], [0.9985119047619057, 104.19427910052912, 103.63343253968254, 1.5593584656084665]], 'ys': [[1.217013888888912, 1.61516203703706, 108.71701388888891, 107.12442129629632], [107.12442129629632, 108.71701388888891, 214.22627314814818, 212.63368055555557]]}",dark,FALSE,3,"(5400, 7200)",0,1,436.9968114,44.02741018
18,2,4,LD2_15_16_17_18_2022-12-09 16-09-00.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.6810515873015883, 104.19427910052912, 104.19427910052912, 0.9985119047619057], [0.9985119047619057, 104.19427910052912, 103.63343253968254, 1.5593584656084665]], 'ys': [[1.217013888888912, 1.61516203703706, 108.71701388888891, 107.12442129629632], [107.12442129629632, 108.71701388888891, 214.22627314814818, 212.63368055555557]]}",dark,FALSE,3,"(5400, 7200)",0.397001666,0.603553581,971.9400815,97.9229219
1,2,1,LD2_01_02_03_04_2022-12-09 15-05-32.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9798076923076918, 105.65673076923078, 105.65673076923078, 1.5336538461538456], [1.5336538461538456, 105.65673076923078, 105.65673076923078, 0.9798076923076918]], 'ys': [[1.217013888888912, 0.8188657407407639, 107.12442129629632, 107.12442129629632], [107.12442129629632, 107.12442129629632, 213.03182870370372, 213.03182870370372]]}",light,FALSE,4,"(7200, 9000)",0,1,523.8709928,52.63084589
5,2,1,LD2_05_06_07_08_2022-12-09 15-17-14.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9798076923076918, 105.65673076923078, 105.65673076923078, 1.5336538461538456], [1.5336538461538456, 105.65673076923078, 105.65673076923078, 0.9798076923076918]], 'ys': [[1.217013888888912, 0.8188657407407639, 107.12442129629632, 107.12442129629632], [107.12442129629632, 107.12442129629632, 213.03182870370372, 213.03182870370372]]}",light,FALSE,4,"(7200, 9000)",0.548888889,0.494444444,999.0279021,100.3676177
9,2,1,LD2_09_10_2022-12-09 15-35-16.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9798076923076918, 105.65673076923078, 105.65673076923078, 1.5336538461538456], [1.5336538461538456, 105.65673076923078, 105.65673076923078, 0.9798076923076918]], 'ys': [[1.217013888888912, 0.8188657407407639, 107.12442129629632, 107.12442129629632], [107.12442129629632, 107.12442129629632, 213.03182870370372, 213.03182870370372]]}",dark,FALSE,4,"(7200, 9000)",0.23,0.773333333,1083.290227,108.8330558
11,2,1,LD2_11_12_13_14_2022-12-09 15-53-53.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9798076923076918, 105.65673076923078, 105.65673076923078, 1.5336538461538456], [1.5336538461538456, 105.65673076923078, 105.65673076923078, 0.9798076923076918]], 'ys': [[1.217013888888912, 0.8188657407407639, 107.12442129629632, 107.12442129629632], [107.12442129629632, 107.12442129629632, 213.03182870370372, 213.03182870370372]]}",light,FALSE,4,"(7200, 9000)",0.658333333,0.346111111,1288.906817,129.490384
15,2,1,LD2_15_16_17_18_2022-12-09 16-09-00.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9798076923076918, 105.65673076923078, 105.65673076923078, 1.5336538461538456], [1.5336538461538456, 105.65673076923078, 105.65673076923078, 0.9798076923076918]], 'ys': [[1.217013888888912, 0.8188657407407639, 107.12442129629632, 107.12442129629632], [107.12442129629632, 107.12442129629632, 213.03182870370372, 213.03182870370372]]}",dark,FALSE,4,"(7200, 9000)",0.433888889,0.566111111,1333.895529,134.0101876
2,2,2,LD2_01_02_03_04_2022-12-09 15-05-32.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9622201492537311, 106.58411069651741, 106.03684701492537, 0.4149564676616913], [0.4149564676616913, 106.03684701492537, 107.67863805970148, 2.0567475124378105]], 'ys': [[1.2154696132596634, 0.8176795580110447, 108.22099447513811, 108.61878453038673], [108.61878453038673, 108.22099447513811, 214.0331491712707, 214.0331491712707]]}",dark,FALSE,4,"(7200, 9000)",0.226111111,0.775,989.0027054,98.05090458
6,2,2,LD2_05_06_07_08_2022-12-09 15-17-14.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9622201492537311, 106.58411069651741, 106.03684701492537, 0.4149564676616913], [0.4149564676616913, 106.03684701492537, 107.67863805970148, 2.0567475124378105]], 'ys': [[1.2154696132596634, 0.8176795580110447, 108.22099447513811, 108.61878453038673], [108.61878453038673, 108.22099447513811, 214.0331491712707, 214.0331491712707]]}",light,FALSE,4,"(7200, 9000)",0.306666667,0.695,987.2970539,97.88180426
10,2,2,LD2_09_10_2022-12-09 15-35-16.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9622201492537311, 106.58411069651741, 106.03684701492537, 0.4149564676616913], [0.4149564676616913, 106.03684701492537, 107.67863805970148, 2.0567475124378105]], 'ys': [[1.2154696132596634, 0.8176795580110447, 108.22099447513811, 108.61878453038673], [108.61878453038673, 108.22099447513811, 214.0331491712707, 214.0331491712707]]}",light,FALSE,4,"(7200, 9000)",0.499444444,0.501666667,1173.875103,116.379374
12,2,2,LD2_11_12_13_14_2022-12-09 15-53-53.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9622201492537311, 106.58411069651741, 106.03684701492537, 0.4149564676616913], [0.4149564676616913, 106.03684701492537, 107.67863805970148, 2.0567475124378105]], 'ys': [[1.2154696132596634, 0.8176795580110447, 108.22099447513811, 108.61878453038673], [108.61878453038673, 108.22099447513811, 214.0331491712707, 214.0331491712707]]}",light,FALSE,4,"(7200, 9000)",0.404444444,0.598888889,703.6909199,69.7647548
16,2,2,LD2_15_16_17_18_2022-12-09 16-09-00.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9622201492537311, 106.58411069651741, 106.03684701492537, 0.4149564676616913], [0.4149564676616913, 106.03684701492537, 107.67863805970148, 2.0567475124378105]], 'ys': [[1.2154696132596634, 0.8176795580110447, 108.22099447513811, 108.61878453038673], [108.61878453038673, 108.22099447513811, 214.0331491712707, 214.0331491712707]]}",light,FALSE,4,"(7200, 9000)",0.191666667,0.81,979.0318772,97.06238481
3,2,3,LD2_01_02_03_04_2022-12-09 15-05-32.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0397245762711866, 100.73463983050847, 100.73463983050847, 1.0397245762711866], [1.0397245762711866, 100.73463983050847, 99.00582627118644, 0.4634533898305087]], 'ys': [[1.611378205128208, 3.598557692307695, 110.5088141025641, 109.31650641025641], [109.31650641025641, 110.5088141025641, 215.43189102564102, 215.43189102564102]]}",dark,FALSE,4,"(7200, 9000)",0.324444444,0.683333333,609.9393639,61.02139602
7,2,3,LD2_05_06_07_08_2022-12-09 15-17-14.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0397245762711866, 100.73463983050847, 100.73463983050847, 1.0397245762711866], [1.0397245762711866, 100.73463983050847, 99.00582627118644, 0.4634533898305087]], 'ys': [[1.611378205128208, 3.598557692307695, 110.5088141025641, 109.31650641025641], [109.31650641025641, 110.5088141025641, 215.43189102564102, 215.43189102564102]]}",dark,FALSE,4,"(7200, 9000)",0.338888889,0.661666667,1176.695935,117.7225686
13,2,3,LD2_11_12_13_14_2022-12-09 15-53-53.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0397245762711866, 100.73463983050847, 100.73463983050847, 1.0397245762711866], [1.0397245762711866, 100.73463983050847, 99.00582627118644, 0.4634533898305087]], 'ys': [[1.611378205128208, 3.598557692307695, 110.5088141025641, 109.31650641025641], [109.31650641025641, 110.5088141025641, 215.43189102564102, 215.43189102564102]]}",dark,FALSE,4,"(7200, 9000)",0.203333333,0.797222222,921.4472925,92.18621305
17,2,3,LD2_15_16_17_18_2022-12-09 16-09-00.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0397245762711866, 100.73463983050847, 100.73463983050847, 1.0397245762711866], [1.0397245762711866, 100.73463983050847, 99.00582627118644, 0.4634533898305087]], 'ys': [[1.611378205128208, 3.598557692307695, 110.5088141025641, 109.31650641025641], [109.31650641025641, 110.5088141025641, 215.43189102564102, 215.43189102564102]]}",light,FALSE,4,"(7200, 9000)",0.622222222,0.387222222,1103.755031,110.4251945
4,2,4,LD2_01_02_03_04_2022-12-09 15-05-32.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.6810515873015883, 104.19427910052912, 104.19427910052912, 0.9985119047619057], [0.9985119047619057, 104.19427910052912, 103.63343253968254, 1.5593584656084665]], 'ys': [[1.217013888888912, 1.61516203703706, 108.71701388888891, 107.12442129629632], [107.12442129629632, 108.71701388888891, 214.22627314814818, 212.63368055555557]]}",light_dark,TRUE,4,"(7200, 9000)",0.704444444,0.299444444,1274.937559,128.4499049
8,2,4,LD2_05_06_07_08_2022-12-09 15-17-14.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.6810515873015883, 104.19427910052912, 104.19427910052912, 0.9985119047619057], [0.9985119047619057, 104.19427910052912, 103.63343253968254, 1.5593584656084665]], 'ys': [[1.217013888888912, 1.61516203703706, 108.71701388888891, 107.12442129629632], [107.12442129629632, 108.71701388888891, 214.22627314814818, 212.63368055555557]]}",light,FALSE,4,"(7200, 9000)",0.645,0.355555556,1328.84567,133.8811448
14,2,4,LD2_11_12_13_14_2022-12-09 15-53-53.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.6810515873015883, 104.19427910052912, 104.19427910052912, 0.9985119047619057], [0.9985119047619057, 104.19427910052912, 103.63343253968254, 1.5593584656084665]], 'ys': [[1.217013888888912, 1.61516203703706, 108.71701388888891, 107.12442129629632], [107.12442129629632, 108.71701388888891, 214.22627314814818, 212.63368055555557]]}",dark,FALSE,4,"(7200, 9000)",0.345555556,0.654444444,949.3076031,95.64270067
18,2,4,LD2_15_16_17_18_2022-12-09 16-09-00.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.6810515873015883, 104.19427910052912, 104.19427910052912, 0.9985119047619057], [0.9985119047619057, 104.19427910052912, 103.63343253968254, 1.5593584656084665]], 'ys': [[1.217013888888912, 1.61516203703706, 108.71701388888891, 107.12442129629632], [107.12442129629632, 108.71701388888891, 214.22627314814818, 212.63368055555557]]}",dark,FALSE,4,"(7200, 9000)",0.053333333,0.946666667,819.2573575,82.54014394